Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration (s),Distance (m),Mean speed (m/s),Path efficiency,Q1 : entries,Q1 : time (s),Q1 : distance (m),Q2 : entries,Q2 : time (s),Q2 : distance (m),Q3 : entries,Q3 : time (s),Q3 : distance (m),Q4 : entries,Q4 : time (s),Q4 : distance (m),Platform : entries,Platform : CIPL (m·s)
395,11,A,A,Spatial,23,Pool,9/28/2023,3.3,1.055,0.318,0.813,1,1.7,0.514,1,1.6,0.541,0,0.0,0.000,0,0.0,0.000,1,0.11
396,11,A,A,Spatial,24,Pool,9/28/2023,4.4,1.382,0.315,0.395,1,4.4,1.382,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.68
397,12,A,A,Spatial,23,Pool,9/28/2023,5.7,1.878,0.331,0.118,2,1.9,0.530,1,3.7,1.347,0,0.0,0.000,0,0.0,0.000,1,2.17
398,12,A,A,Spatial,24,Pool,9/28/2023,2.2,0.654,0.295,0.959,1,0.9,0.271,1,1.3,0.382,0,0.0,0.000,0,0.0,0.000,1,0.06
399,13,A,A,Spatial,23,Pool,9/28/2023,13.8,3.881,0.282,0.250,3,7.3,2.160,1,0.4,0.148,1,3.5,0.926,2,2.5,0.647,1,3.22
400,13,A,A,Spatial,24,Pool,9/28/2023,15.7,4.715,0.300,0.126,3,4.4,0.902,3,6.8,2.256,1,1.5,0.530,1,3.1,1.027,1,6.04
401,14,A,A,Spatial,23,Pool,9/28/2023,35.6,11.163,0.313,0.055,6,18.0,4.741,3,4.8,1.851,2,3.7,1.465,5,9.1,3.106,1,15.17
402,14,A,A,Spatial,24,Pool,9/28/2023,4.2,1.270,0.304,0.912,1,1.1,0.252,0,0.0,0.000,1,1.8,0.536,1,1.3,0.482,1,0.19
403,15,A,A,Spatial,23,Pool,9/28/2023,7.8,1.679,0.215,0.360,1,6.7,1.573,0,0.0,0.000,0,0.0,0.000,1,1.1,0.106,1,1.04
404,15,A,A,Spatial,24,Pool,9/28/2023,8.8,2.526,0.287,0.371,2,2.5,0.639,3,4.6,1.451,1,1.7,0.437,0,0.0,0.000,1,3.20
405,16,A,A,Spatial,23,Pool,9/28/2023,3.3,0.923,0.279,0.840,1,1.6,0.456,0,0.0,0.000,0,0.0,0.000,1,1.7,0.467,1,0.25
406,16,A,A,Spatial,24,Pool,9/28/2023,42.7,10.775,0.252,0.072,6,29.1,7.063,4,7.9,2.100,1,1.8,0.523,3,3.9,1.089,1,10.49
407,17,A,A,Spatial,23,Pool,9/28/2023,52.3,14.378,0.275,0.030,10,27.8,7.734,0,0.0,0.000,0,0.0,0.000,9,24.5,6.644,1,20.81
408,17,A,A,Spatial,24,Pool,9/28/2023,60.0,18.684,0.311,0.046,6,15.7,4.954,7,27.9,8.377,5,11.2,3.746,4,5.2,1.607,0,
409,1,A,A,Probe,1,Pool,9/28/2023,60.0,18.196,0.303,0.029,11,27.6,8.472,5,9.4,3.040,3,6.6,1.735,5,15.3,4.578,3,0.50
410,2,A,A,Probe,1,Pool,9/28/2023,60.0,17.305,0.288,0.082,15,33.2,9.288,7,14.5,4.285,2,3.8,1.357,2,4.1,1.243,7,9.20
411,3,A,A,Probe,1,Pool,9/28/2023,60.0,17.880,0.298,0.072,8,17.3,5.231,4,17.2,5.085,4,11.7,3.279,6,12.8,3.939,2,1.51
412,4,A,A,Probe,1,Pool,9/28/2023,60.0,17.814,0.297,0.060,7,10.8,3.144,9,27.6,7.649,6,16.4,5.222,3,4.7,1.636,1,0.70
413,5,A,A,Probe,1,Pool,9/28/2023,60.0,16.468,0.274,0.077,10,32.6,8.245,4,14.9,4.162,2,5.7,1.887,4,5.4,1.739,3,11.87
414,6,A,A,Probe,1,Pool,9/28/2023,60.0,18.619,0.310,0.079,8,26.5,7.965,5,13.5,4.192,4,11.5,3.234,4,7.7,2.986,2,9.55
415,7,A,A,Probe,1,Pool,9/28/2023,60.0,17.244,0.287,0.080,11,29.8,8.535,6,10.2,3.035,4,8.1,2.683,5,10.6,2.576,4,1.79
416,8,A,A,Probe,1,Pool,9/28/2023,60.0,12.445,0.207,0.084,7,21.3,4.235,6,15.9,3.051,3,13.6,3.312,2,8.5,1.767,2,8.75
417,9,A,A,Probe,1,Pool,9/28/2023,60.0,15.960,0.266,0.100,7,37.2,9.171,5,12.9,3.314,2,4.8,1.715,2,4.9,1.688,1,0.38
418,10,A,A,Probe,1,Pool,9/28/2023,60.0,16.642,0.277,0.047,9,23.0,6.625,5,12.7,3.489,4,14.0,3.765,4,8.5,2.267,4,1.01
419,11,A,A,Probe,1,Pool,9/28/2023,60.0,20.043,0.334,0.082,15,36.8,11.748,6,11.3,3.739,3,5.9,2.328,3,3.3,1.206,7,1.07
420,12,A,A,Probe,1,Pool,9/28/2023,60.0,18.684,0.311,0.066,8,22.1,6.657,2,8.9,2.753,3,7.1,2.611,7,21.6,6.572,1,1.69
421,13,A,A,Probe,1,Pool,9/28/2023,60.0,19.499,0.325,0.061,12,29.0,9.152,10,14.6,4.402,3,12.4,4.231,1,3.2,1.423,2,17.70
422,14,A,A,Probe,1,Pool,9/28/2023,60.0,21.215,0.354,0.066,9,27.2,9.508,6,13.8,5.032,4,9.1,3.319,5,9.1,3.077,2,2.88
423,15,A,A,Probe,1,Pool,9/28/2023,60.0,18.011,0.300,0.036,8,28.9,8.760,6,13.5,3.874,3,9.0,2.726,3,7.8,2.380,2,2.72
424,16,A,A,Probe,1,Pool,9/28/2023,60.0,16.943,0.282,0.058,12,25.4,6.683,4,14.7,4.040,2,6.0,1.916,3,11.4,3.660,6,2.38
425,17,A,A,Probe,1,Pool,9/28/2023,60.0,16.757,0.279,0.065,14,31.0,8.007,7,13.2,3.774,3,7.4,2.439,3,5.2,1.659,6,2.94
